feature,importance
dy_mm,0.456026087443986
dx_mm,0.418593197445729
cap_gap_um,0.10735711835017143
Cj_fF,0.018023596760113413
Lj_nH,0.0
tee_finger_length_um,0.0
tee_finger_count,0.0
ro_L_mm,0.0
