method,query_idx,query_sample_id,query_fq_GHz,query_fr_GHz,query_chi_MHz,query_g_MHz,query_kappa_MHz,rank,retrieved_sample_id,retrieved_fq_GHz,retrieved_fr_GHz,retrieved_chi_MHz,retrieved_g_MHz,retrieved_kappa_MHz,distance_or_cost,error_fq,error_fr,error_chi,error_g,error_kappa
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,1,fig5_cg3p5um_rpg2p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.85348773769,6.38790903463,4.356288998512268,225.5893196577544,6.102737650921461,0.006812846137847166,0.10474534169000016,0.05754521844000049,0.5335704141082767,42.84114175746254,0.1092499865548584
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,2,fig5_cg3p5um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.78544785971,6.42909571039,4.586441499513626,250.3896145461569,6.177842469599042,0.006941343584583222,0.03670546370999972,0.01635854267999992,0.30341791310691857,18.040846869060033,0.03414516787727706
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,3,fig5_cg4p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66547453942,6.44365646453,5.568490972890854,305.09213979648246,6.526420054379522,0.008114919815785684,0.08326785658000002,0.0017977885400002336,0.6786315602703095,36.66167838126552,0.31443241690320267
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,4,fig5_cg4p0um_rpg2p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.84081846419,6.4170299131,4.2439929298172,228.91083087667948,6.164372524451142,0.012952353410864637,0.09207606818999992,0.028424339969999934,0.6458664828033447,39.519630538537456,0.04761511302517718
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,5,fig5_cg4p5um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.76152326688,6.26061677056,4.183778731437683,220.21744270871204,6.0120493220772,0.018627680517723674,0.01278087088000035,0.18483748250999987,0.7060806811828613,48.2130187065049,0.19993831539911966
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,6,fig5_cg3p5um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.70486631048,6.33112792154,5.111963850152969,266.195772124899,6.191175501007713,0.019107557396774746,0.04387608552,0.11432633153000005,0.22210443753242437,2.234689290317931,0.020812136468606468
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,7,fig5_cg4p5um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.51249644149,6.35090511355,6.372151983530045,348.6053033569676,6.370880057120116,0.0209151140129999,0.2362459545100002,0.09454913952000066,1.4822925709095003,80.17484194175069,0.15889241964379686
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,8,fig5_cg3p0um_rpg2p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.89777742204,6.34923094667,4.391671866830825,213.14051325530752,6.096625432754106,0.023522113597823437,0.14903502603999996,0.09622330640000065,0.4981875457897189,55.289948159909414,0.11536220472221359
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,9,fig5_cg3p0um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.91022642408,6.30951729449,3.4180947746620176,181.0996536786009,5.916928558404827,0.02371060634359871,0.16148402808000029,0.13593695858000032,1.4717646379585267,87.33080773661604,0.29505907907149265
Surrogate_Ridge,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,10,fig5_cg5p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.67009412056,6.40368347107,5.386180753400803,292.5653068578806,6.313414733179575,0.02478979803595833,0.07864827543999997,0.041770782000000395,0.49632134078025825,24.134845442663675,0.10142709570325525
Surrogate_Ridge,5,fig5_cg4p0um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.90384920712,6.54926187025,3.662946759157181,218.4104958390511,6.221849233798731,1,fig5_cg3p5um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.88834773081,6.55440012204,3.58235393236351,219.15970791952185,6.190036689460878,0.007913932274882362,0.015501476310000761,0.005138251790000048,0.08059282679367108,0.7492120804707554,0.03181254433785341
Surrogate_Ridge,5,fig5_cg4p0um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.90384920712,6.54926187025,3.662946759157181,218.4104958390511,6.221849233798731,2,fig5_cg3p5um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.9416939411,6.51548606738,3.315546014060974,197.788389720846,6.147249764815354,0.009278893669818105,0.03784473397999921,0.03377580286999926,0.3474007450962069,20.622106118205096,0.07459946898337755
