method,query_idx,query_sample_id,query_fq_GHz,query_fr_GHz,query_chi_MHz,query_g_MHz,query_kappa_MHz,rank,retrieved_sample_id,retrieved_fq_GHz,retrieved_fr_GHz,retrieved_chi_MHz,retrieved_g_MHz,retrieved_kappa_MHz,distance_or_cost,error_fq,error_fr,error_chi,error_g,error_kappa
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,1,fig5_cg3p5um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.70486631048,6.33112792154,5.111963850152969,266.195772124899,6.191175501007713,0.011680881184808575,0.06531337502999968,0.09353399330999945,0.12773144276046722,24.72500243196248,0.08431270758827658
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,2,fig5_cg5p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.78104020561,6.40912743907,4.688513258781433,251.19081153078065,6.311876326449141,0.013543581745464136,0.14148727015999985,0.015534475780000001,0.2957191486110684,39.72996302608084,0.03638811785315177
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,3,fig5_cg4p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66547453942,6.44365646453,5.568490972890854,305.09213979648246,6.526420054379522,0.01430928331634397,0.02592160396999965,0.01899454968000036,0.5842585654983523,14.171365239620968,0.25093184578353256
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,4,fig5_cg5p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.67009412056,6.40368347107,5.386180753400803,292.5653068578806,6.313414733179575,0.01430928331634397,0.030541185109999702,0.0209784437799998,0.4019483460083011,1.644532301019126,0.03792652458358514
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,5,fig5_cg3p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.80934135586,6.34266483957,4.7338018228397365,237.2002446708589,6.176728175579623,0.016110594616371127,0.16978842040999975,0.08199707527999944,0.250430584552765,53.720529886002595,0.09876003301636693
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,6,fig5_cg3p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.65151549232,6.42206990109,5.782993409578324,310.4906595751157,6.336782825594393,0.021134192015233966,0.011962556869999474,0.00259201375999929,0.7987610021858229,19.56988501825424,0.06129461699840366
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,7,fig5_cg3p5um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.78544785971,6.42909571039,4.586441499513626,250.3896145461569,6.177842469599042,0.023411975844633743,0.1458949242599994,0.0044337955400006734,0.3977909078788757,40.53116001070458,0.09764573899694717
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,8,fig5_cg2p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.77793609257,6.1977870086,5.346981281085967,236.19198761457903,5.968418975392394,0.02405117487248682,0.13838315711999982,0.22687490624999995,0.36274887369346587,54.728786942282454,0.30706923320359536
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,9,fig5_cg3p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.5918495592,6.3683346429,6.310808488025665,329.7787087605889,6.339102179225892,0.025801677522099876,0.04770337625000032,0.05632727194999987,1.3265760806331635,38.85793420372744,0.06361397062990282
Surrogate_RF,3,fig5_cg4p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.63955293545,6.42466191485,4.9842324073925015,290.9207745568615,6.2754882085959895,10,fig5_cg2p5um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.82985966256,6.3640851834,4.45615377314949,229.1245415394613,6.124821045393385,0.02581383304636055,0.1903067271099994,0.06057673144999942,0.5280786342430117,61.7962330174002,0.15066716320260465
